AnimatedPathView;https://github.com/matthewrkula/AnimatedPathView;matthewrkula;313;Java;0;0;0;9
ViewPagerHeaderScrollDemo;https://github.com/ongakuer/ViewPagerHeaderScrollDemo;ongakuer;311;Java;0;0;0;8
react-native-smart-barcode;https://github.com/react-native-component/react-native-smart-barcode;react-native-component;310;JavaScript;0;0;0;7
Android-TopScrollHelper;https://github.com/kmshack/Android-TopScrollHelper;kmshack;309;Java;0;0;0;7
UpMarqueeTextView-master;https://github.com/dreamlivemeng/UpMarqueeTextView-master;dreamlivemeng;309;Java;0;0;0;7
SquareLoading;https://github.com/yuweiguocn/SquareLoading;yuweiguocn;308;Java;0;0;3;6
iota;https://github.com/thebusby/iota;thebusby;308;Clojure;0;0;0;10
floatingMenu;https://github.com/rjsvieira/floatingMenu;rjsvieira;304;Java;0;0;4;6
ChipsLibrary;https://github.com/AndroidDeveloperLB/ChipsLibrary;AndroidDeveloperLB;301;Java;0;0;0;9
ParcelableGenerator;https://github.com/baoyongzhang/ParcelableGenerator;baoyongzhang;301;Java;0;0;1;9
doorbell;https://github.com/androidthings/doorbell;androidthings;298;Java;0;0;0;6
Android-SlidingEmojiKeyboard;https://github.com/klinker-apps/Android-SlidingEmojiKeyboard;klinker-apps;295;Java;0;0;0;7
easyloadingbtn;https://github.com/DevinShine/easyloadingbtn;DevinShine;295;Java;0;0;0;8
goldenorb;https://github.com/jzachr/goldenorb;jzachr;292;Java;0;0;0;12
fab-toolbar;https://github.com/AlexKolpa/fab-toolbar;AlexKolpa;292;Java;0;0;0;8
Android-Ganhuo;https://github.com/ganhuo/Android-Ganhuo;ganhuo;291;Java;0;0;0;8
StickyHeaderView;https://github.com/christmasjason/StickyHeaderView;christmasjason;288;Java;0;0;0;7
kstyle;https://github.com/keeganlee/kstyle;keeganlee;285;Java;0;0;0;8
CircleCheckBox;https://github.com/arlindiDev/CircleCheckBox;arlindiDev;284;Java;0;0;0;7
NYBus;https://github.com/amitshekhariitbhu/NYBus;amitshekhariitbhu;283;Java;0;0;0;6
behemoth;https://github.com/DigitalPebble/behemoth;DigitalPebble;283;Shell;0;0;1;13
TextViewForFullHtml;https://github.com/xuyisheng/TextViewForFullHtml;xuyisheng;281;Java;0;0;0;7
firebase-login-demo-android;https://github.com/googlearchive/firebase-login-demo-android;googlearchive;280;Java;0;0;0;9
cmb;https://github.com/Comcast/cmb;Comcast;279;CSS;0;0;5;10
pipes;https://github.com/tinkerpop/pipes;tinkerpop;275;Java;0;0;0;13
android_my_pull_refresh_view;https://github.com/hehonghui/android_my_pull_refresh_view;hehonghui;275;Java;0;0;0;9
AppTour;https://github.com/vlonjatg/AppTour;vlonjatg;271;Java;0;0;0;8
SmartFonts;https://github.com/smart-fun/SmartFonts;smart-fun;271;Java;0;0;5;6
VectorDemo;https://github.com/xuyisheng/VectorDemo;xuyisheng;268;Java;0;0;0;7
jsondoc;https://github.com/fabiomaffioletti/jsondoc;fabiomaffioletti;265;Shell;0;0;0;11
