JKeyboardPanelSwitch;https://github.com/Jacksgong/JKeyboardPanelSwitch;Jacksgong;4177;Java;0;0;14;8
InternetArchitect;https://github.com/bjmashibing/InternetArchitect;bjmashibing;4177;Java;0;0;0;3
java-eight-part;https://github.com/CoderLeixiaoshuai/java-eight-part;CoderLeixiaoshuai;4161;Java;0;0;0;2
AndroidTutorialForBeginners;https://github.com/hussien89aa/AndroidTutorialForBeginners;hussien89aa;4156;Java;0;0;0;6
Tangram-Android;https://github.com/alibaba/Tangram-Android;alibaba;4111;Java;0;0;38;6
killbill;https://github.com/killbill/killbill;killbill;4088;Java;0;0;142;10
DesignPattern;https://github.com/youlookwhat/DesignPattern;youlookwhat;4086;Java;0;0;0;6
ExpandableTextView;https://github.com/Manabu-GT/ExpandableTextView;Manabu-GT;4072;Java;0;0;4;9
powermock;https://github.com/powermock/powermock;powermock;4062;Java;0;0;16;9
failsafe;https://github.com/failsafe-lib/failsafe;failsafe-lib;3990;Java;0;0;0;8
jpexs-decompiler;https://github.com/jindrapetrik/jpexs-decompiler;jindrapetrik;3915;Java;0;0;149;9
maxwell;https://github.com/zendesk/maxwell;zendesk;3768;Shell;0;0;203;8
AutoX;https://github.com/kkevsekk1/AutoX;kkevsekk1;3767;Java;0;0;75;3
sofa-rpc;https://github.com/sofastack/sofa-rpc;sofastack;3748;Java;0;0;56;5
DataMiningAlgorithm;https://github.com/linyiqun/DataMiningAlgorithm;linyiqun;3729;Java;0;0;0;8
andOTP;https://github.com/andOTP/andOTP;andOTP;3712;Java;0;0;38;6
logisim-evolution;https://github.com/logisim-evolution/logisim-evolution;logisim-evolution;3631;Tcl;0;0;29;8
Linkage-RecyclerView;https://github.com/KunMinX/Linkage-RecyclerView;KunMinX;3563;Java;0;0;0;4
databus;https://github.com/linkedin/databus;linkedin;3544;Shell;0;0;0;10
poi-tl;https://github.com/Sayi/poi-tl;Sayi;3528;Java;0;0;13;8
jmonkeyengine;https://github.com/jMonkeyEngine/jmonkeyengine;jMonkeyEngine;3525;HTML;0;0;56;9
ripme;https://github.com/RipMeApp/ripme;RipMeApp;3515;Batchfile;0;0;126;6
netty-learning;https://github.com/code4craft/netty-learning;code4craft;3512;Java;0;0;0;9
java-developer-roadmap;https://github.com/s4kibs4mi/java-developer-roadmap;s4kibs4mi;3431;Java;0;0;0;4
AlgoDS;https://github.com/sherxon/AlgoDS;sherxon;3412;Java;0;0;0;6
leetcode-editor;https://github.com/shuzijun/leetcode-editor;shuzijun;3388;Java;0;0;45;4
JavaEETest;https://github.com/lenve/JavaEETest;lenve;3346;Java;0;0;0;6
